user_text,component_label,component_definition,why_useful,extra_explanation
User reports issue related to ps upgrade symptoms,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
User reports issue related to hdd upgarde or symptoms hinting toward it.,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
SSD speed too slow,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
SSD speed too,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to ram need symptoms,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to mouse need symptoms,Mouse Upgrade,Mouse Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Mouse Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Mouse Upgrade may be required based on the symptoms described.
User reports issue related to memory need or symptoms hinting toward it.,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to ram need or symptoms hinting toward it.,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to laptop ram upgarde,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
Not enough storage to install apps,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
nt enough storage to install apps,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Not enough storage,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to keyboard need symptoms,Keyboard Upgrade,Keyboard Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Keyboard Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Keyboard Upgrade may be required based on the symptoms described.
User reports issue related to ups upgarde or symptoms hinting toward it.,UPS Upgrade,UPS Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"UPS Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",UPS Upgrade may be required based on the symptoms described.
User reports issue related to ups upgarde symptoms,UPS Upgrade,UPS Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"UPS Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",UPS Upgrade may be required based on the symptoms described.
User reports issue related to hdd upgrade symptoms,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to monitor cable replacement or symptoms hinting toward it.,Display Cable Replacement,Display Cable Replacement is a hardware component or upgrade relevant to computer performance or repair.,"Display Cable Replacement helps resolve the problem by improving stability, performance, or fixing failing hardware.",Display Cable Replacement may be required based on the symptoms described.
User reports issue related to power supply upgrade symptoms,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
User reports issue related to nvme hard drive upgrade,NVMe SSD Upgrade,NVMe SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"NVMe SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",NVMe SSD Upgrade may be required based on the symptoms described.
User reports issue related to monitor stand need,Monitor Stand Upgrade,Monitor Stand Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Monitor Stand Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Monitor Stand Upgrade may be required based on the symptoms described.
User reports issue related to monitor stand need or symptoms hinting toward it.,Monitor Stand Upgrade,Monitor Stand Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Monitor Stand Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Monitor Stand Upgrade may be required based on the symptoms described.
User reports issue related to video card upgarde or symptoms hinting toward it.,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to power supply upgarde or symptoms hinting toward it.,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
User reports issue related to hard drive need or symptoms hinting toward it.,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to sound card upgarde,Sound Card Upgrade,Sound Card Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Sound Card Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Sound Card Upgrade may be required based on the symptoms described.
Memory usage reaches 90% on idle,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Memory usage reaches,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to graphics need symptoms,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to graphics power cable,GPU Power Cable,GPU Power Cable is a hardware component or upgrade relevant to computer performance or repair.,"GPU Power Cable helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Power Cable may be required based on the symptoms described.
User reports issue related to laptop ssd upgarde,Laptop SSD Upgrade,Laptop SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop SSD Upgrade may be required based on the symptoms described.
Hotspot not working,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
Hotspot nt working,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
User reports issue related to mouse upgarde symptoms,Mouse Upgrade,Mouse Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Mouse Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Mouse Upgrade may be required based on the symptoms described.
BIOS not detecting new CPU,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
BIOS no detecting new CPU,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
BIOS nt detecting new CPU,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
BIOS not detecting,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
User reports issue related to mem upgrade symptoms,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to wifi adapter upgarde,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
User reports issue related to usb hub upgarde,USB Hub Upgrade,USB Hub Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"USB Hub Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",USB Hub Upgrade may be required based on the symptoms described.
User reports issue related to hdd need or symptoms hinting toward it.,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to nvme ssd need,NVMe SSD Upgrade,NVMe SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"NVMe SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",NVMe SSD Upgrade may be required based on the symptoms described.
User reports issue related to hdd upgarde symptoms,HDD Upgrade,HDD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"HDD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",HDD Upgrade may be required based on the symptoms described.
User reports issue related to sound card need,Sound Card Upgrade,Sound Card Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Sound Card Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Sound Card Upgrade may be required based on the symptoms described.
Thermal throttling in games,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Thermal throttling in,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
User reports issue related to monitor stand upgarde,Monitor Stand Upgrade,Monitor Stand Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Monitor Stand Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Monitor Stand Upgrade may be required based on the symptoms described.
User reports issue related to nvme ssd upgarde,NVMe SSD Upgrade,NVMe SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"NVMe SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",NVMe SSD Upgrade may be required based on the symptoms described.
User reports issue related to ps upgarde or symptoms hinting toward it.,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
User reports issue related to ssd upgarde symptoms,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Screen goes dim on battery,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Screen goes dim,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
User reports issue related to video card power cable,GPU Power Cable,GPU Power Cable is a hardware component or upgrade relevant to computer performance or repair.,"GPU Power Cable helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Power Cable may be required based on the symptoms described.
User reports issue related to cpu need symptoms,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
Display showing artifacts,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
screen showing artifacts,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
GPU overheating even on idle,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
GPU overheating even,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to graphics upgarde or symptoms hinting toward it.,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to cpu cooler need,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
Windows takes too long to start,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Windows takes too long to boot,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Windows takes too,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to graphics need or symptoms hinting toward it.,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Dual monitor not detected,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Dual monitor no detected,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Dual monitor nt detected,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
Dual monitor not,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
User reports issue related to usb hub need,USB Hub Upgrade,USB Hub Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"USB Hub Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",USB Hub Upgrade may be required based on the symptoms described.
User reports issue related to laptop hard drive upgarde or symptoms hinting toward it.,Laptop SSD Upgrade,Laptop SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop SSD Upgrade may be required based on the symptoms described.
User reports issue related to memory slot cleaning,RAM Slot Cleaning,RAM Slot Cleaning is a hardware component or upgrade relevant to computer performance or repair.,"RAM Slot Cleaning helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Slot Cleaning may be required based on the symptoms described.
User reports issue related to hard drive upgarde symptoms,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
System beeps indicating memory error,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
System beeps indicating,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to video card upgarde symptoms,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to laptop memory need or symptoms hinting toward it.,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
User reports issue related to keyboard upgarde symptoms,Keyboard Upgrade,Keyboard Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Keyboard Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Keyboard Upgrade may be required based on the symptoms described.
User reports issue related to hdd need symptoms,HDD Upgrade,HDD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"HDD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",HDD Upgrade may be required based on the symptoms described.
Limited connectivity error,WiFi Adapter Upgrade,WiFi Adapter Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"WiFi Adapter Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",WiFi Adapter Upgrade may be required based on the symptoms described.
CPU fails stress test,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
CPU fails stress,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
CPU fan error on boot,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
CPU fan error,CPU Cooler Upgrade,CPU Cooler Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Cooler Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Cooler Upgrade may be required based on the symptoms described.
PC restarts when using too many apps,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
PC restarts when,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to nvme hard drive upgarde or symptoms hinting toward it.,NVMe SSD Upgrade,NVMe SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"NVMe SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",NVMe SSD Upgrade may be required based on the symptoms described.
User reports issue related to laptop memory upgarde,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
System unstable after overclock,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
System unstable after,CPU Upgrade,CPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"CPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",CPU Upgrade may be required based on the symptoms described.
User reports issue related to memory upgarde or symptoms hinting toward it.,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to laptop memory upgrade,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
DirectX error during game startup,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
DirectX error during,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
Files take too long to copy,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Files take too,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to video card need symptoms,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
User reports issue related to ups need symptoms,UPS Upgrade,UPS Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"UPS Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",UPS Upgrade may be required based on the symptoms described.
User reports issue related to hdd upgarde symptoms,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to hard drive upgarde or symptoms hinting toward it.,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
User reports issue related to memory upgrade symptoms,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to power supply need or symptoms hinting toward it.,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Laptop not charging even when plugged in,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Laptop no charging even when plugged in,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Laptop not charging,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
User reports issue related to laptop memory upgarde or symptoms hinting toward it.,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
User reports issue related to laptop mem upgrade,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
User reports issue related to mem upgarde or symptoms hinting toward it.,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Motherboard LED glows but PC won't boot,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Motherboard LED glows PC won't boot,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
Motherboard LED glows,PSU Upgrade,PSU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"PSU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",PSU Upgrade may be required based on the symptoms described.
User reports issue related to laptop memory need,Laptop RAM Upgrade,Laptop RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"Laptop RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",Laptop RAM Upgrade may be required based on the symptoms described.
User reports issue related to graphics upgarde symptoms,GPU Upgrade,GPU Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"GPU Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",GPU Upgrade may be required based on the symptoms described.
RAM slot not working,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
RAM slot not,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
User reports issue related to mem need symptoms,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Windows update fails due to low disk,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Windows update fails,SSD Upgrade,SSD Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"SSD Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",SSD Upgrade may be required based on the symptoms described.
Excel or Photoshop crashes,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Excel or Photoshop,RAM Upgrade,RAM Upgrade is a hardware component or upgrade relevant to computer performance or repair.,"RAM Upgrade helps resolve the problem by improving stability, performance, or fixing failing hardware.",RAM Upgrade may be required based on the symptoms described.
Lines appearing on the display,Monitor or GPU Check,Monitor or GPU Check is a hardware-related recommendation.,Monitor or GPU Check may help resolve the described issue.,This recommendation comes from manually labeled data.
